race,vehicle_number,lap,zone_id,classification,x_meters,y_meters
R1,78,5,1,Conservative,535463.7782717777,3710568.5028914087
R1,78,5,2,Conservative,535492.8212263207,3710761.0492279823
R1,78,5,3,Conservative,535266.527986945,3710267.911675524
R1,78,5,4,Conservative,535650.5873625566,3710624.5982887507
R1,78,5,5,Conservative,535779.4989503907,3710628.8829027186
R1,78,5,6,Conservative,535527.8155100563,3710300.169833477
R1,78,5,7,Conservative,535168.5718618063,3710127.136349844
R1,78,5,8,Conservative,535100.1372450893,3710049.488127211
R1,78,5,9,Conservative,534885.9033449257,3710128.6459821356
R1,78,5,10,Conservative,534941.3805045543,3710263.342968912
R1,78,5,11,Conservative,535059.940434566,3710193.565293657
R1,78,8,1,Conservative,535462.3568250055,3710569.766487252
R1,78,8,2,Conservative,535488.5725472142,3710760.610624651
R1,78,8,3,Conservative,535267.9540980255,3710265.3792385063
R1,78,8,4,Conservative,535649.1784250336,3710622.4783544177
R1,78,8,5,Conservative,535780.205761772,3710629.308472698
R1,78,8,6,Conservative,535528.5223566901,3710300.595384483
R1,78,8,7,Conservative,535169.2802812168,3710127.1389366873
R1,78,8,8,Optimal,535097.3035447743,3710049.477800685
R1,78,8,9,Optimal,534893.0503591062,3710111.331212005
R1,78,8,10,Conservative,534937.8415269168,3710262.484243642
R1,78,8,11,Conservative,535064.1909213131,3710193.5807677996
R1,78,7,1,Conservative,535461.659340305,3710566.8033141033
R1,78,7,2,Conservative,535485.0322407794,3710760.174633658
R1,78,7,3,Conservative,535268.6563119715,3710267.073582971
R1,78,7,4,Conservative,535650.595191575,3710622.4835994756
R1,78,7,5,Conservative,535780.9157161514,3710628.8881669594
R1,78,7,6,Conservative,535529.2307635639,3710300.597997911
R1,78,7,7,Conservative,535169.9902450588,3710126.7185861333
R1,78,7,8,Optimal,535097.3050859738,3710049.0548632964
R1,78,7,9,Conservative,534893.0488268432,3710111.7541493904
R1,78,7,10,Conservative,534942.7957885319,3710263.771046882
R1,78,7,11,Conservative,535063.4809670637,3710194.001126115
R1,78,3,1,Conservative,535463.0729997293,3710567.6544070668
R1,78,3,2,Conservative,535489.9768226406,3710763.999349508
R1,78,3,3,Conservative,535267.9432563669,3710268.339801405
R1,78,3,4,Conservative,535650.5920599682,3710623.3294751844
R1,78,3,5,Conservative,535780.2010472727,3710630.5772863557
R1,78,3,6,Conservative,535506.6381495023,3710279.7904506917
R1,78,3,7,Conservative,535169.9887006264,3710127.1415235824
R1,78,3,8,Optimal,535097.3035447743,3710049.477800685
R1,78,3,9,Conservative,534893.0534236316,3710110.4853372355
R1,78,3,10,Conservative,534941.375901158,3710264.6117813764
R1,78,3,11,Conservative,535061.3557237831,3710193.993388966
R1,78,4,1,Conservative,535463.0698846531,3710568.5002826317
R1,78,4,2,Conservative,535490.6898719673,3710762.733146664
R1,78,4,3,Conservative,535265.8164803983,3710268.7549565565
R1,78,4,4,Conservative,535650.5873625566,3710624.5982887507
R1,78,4,5,Conservative,535780.1994757724,3710631.0002242415
R1,78,4,6,Conservative,535528.525477229,3710299.749509221
R1,78,4,7,Conservative,535168.5718618063,3710127.136349844
R1,78,4,8,Conservative,535098.0181347736,3710047.788632687
R1,78,4,9,Conservative,534891.6289216965,3710112.5948911826
R1,78,4,10,Conservative,534940.675164171,3710262.4945237725
R1,78,4,11,Conservative,535066.3192445195,3710192.742630634
R1,78,13,1,Conservative,535463.0620969599,3710570.6149715465
R1,78,13,2,Conservative,535485.7328206345,3710762.2919337
R1,78,13,3,Conservative,535267.234847282,3710268.3372072172
R1,78,13,4,Conservative,535649.8883740763,3710622.058039066
R1,78,13,5,Conservative,535780.911001559,3710630.156980616
R1,78,13,6,Conservative,535529.9438514326,3710299.331798496
R1,78,13,7,Conservative,535172.8208337139,3710127.574809137
R1,78,13,8,Optimal,535098.7203949313,3710049.4829638437
R1,78,13,9,Optimal,534894.4626029381,3710112.6051573493
R1,78,13,10,Conservative,534938.5499362303,3710262.486813597
R1,78,13,11,Conservative,535064.1924611346,3710193.1578303305
R1,78,12,1,Conservative,535464.4539492594,3710577.3871937366
R1,78,12,2,Conservative,535490.699225095,3710760.195519222
R1,78,12,3,Conservative,535267.9432563669,3710268.339801405
R1,78,12,4,Conservative,535651.297311506,3710624.177973503
R1,78,12,5,Optimal,535780.205761772,3710629.308472698
R1,78,12,6,Conservative,535528.5223566901,3710300.595384483
R1,78,12,7,Conservative,535170.6924866461,3710128.4129228857
R1,78,12,8,Optimal,535096.5982020323,3710048.6293444075
R1,78,12,9,Conservative,534895.1832820982,3710109.224224942
R1,78,12,10,Conservative,534937.1331176036,3710262.4816737403
R1,78,12,11,Conservative,535064.194000956,3710192.73489286
R1,78,14,1,Conservative,535464.4819861017,3710569.77431359
R1,78,14,2,Conservative,535488.5741059751,3710760.1876867455
R1,78,14,3,Conservative,535267.9494516014,3710266.6480511758
R1,78,14,4,Conservative,535649.8930713916,3710620.7892255047
R1,78,14,5,Conservative,535780.9094300279,3710630.579918503
R1,78,14,6,Conservative,535529.2370047654,3710298.9062473862
R1,78,14,7,Conservative,535170.7002089643,3710126.2982356288
R1,78,14,8,Optimal,535098.7219361931,3710049.060026456
R1,78,14,9,Optimal,534894.4717968886,3710110.0675330386
R1,78,14,10,Conservative,534937.1285147683,3710263.7504862016
R1,78,14,11,Conservative,535064.1970805982,3710191.8890179214
R1,78,9,1,Conservative,535461.6499954499,3710569.3409407944
R1,78,9,2,Conservative,535484.3145162943,3710762.709650631
R1,78,9,3,Conservative,535267.234847282,3710268.3372072172
R1,78,9,4,Conservative,535651.298877341,3710623.755035647
R1,78,9,5,Conservative,535780.205761772,3710629.308472698
R1,78,9,6,Conservative,535508.7586965006,3710281.0670991065
R1,78,9,7,Conservative,535169.991789491,3710126.2956486824
R1,78,9,8,Optimal,535099.4257374246,3710050.331420281
R1,78,9,9,Optimal,534893.0518913689,3710110.9082746203
R1,78,9,10,Conservative,534937.8445955351,3710261.6383686685
R1,78,9,11,Conservative,535063.4886660149,3710191.886438768
R1,78,10,1,Conservative,535462.3537099899,3710570.6123628193
R1,78,10,2,Conservative,535487.1542424981,3710761.028341165
R1,78,10,3,Conservative,535267.2363960596,3710267.9142696587
R1,78,10,4,Conservative,535649.8852425319,3710622.903914775
R1,78,10,5,Optimal,535781.6225274708,3710629.3137370422
R1,78,10,6,Conservative,535527.8170702945,3710299.7468958464
R1,78,10,7,Conservative,535169.9902450588,3710126.7185861333
R1,78,10,8,Optimal,535096.5982020323,3710048.6293444075
R1,78,10,9,Optimal,534893.7679732705,3710108.796154268
R1,78,10,10,Conservative,534936.4216397974,3710263.3249788648
R1,78,10,11,Conservative,535063.4840466446,3710193.1552511756
R1,78,11,1,Conservative,535463.0683271148,3710568.9232204133
R1,78,11,2,Conservative,535489.282479014,3710760.190297519
R1,78,11,3,Conservative,535268.6609584895,3710265.8047703006
R1,78,11,4,Conservative,535650.5920599682,3710623.3294751844
R1,78,11,5,Optimal,535781.6225274708,3710629.3137370422
R1,78,11,6,Conservative,535527.8201907706,3710298.901020585
R1,78,11,7,Conservative,535169.2880032215,3710125.0242494373
R1,78,11,8,Optimal,535097.3066271732,3710048.631925909
R1,78,11,9,Optimal,534894.4733292132,3710109.6445956547
R1,78,11,10,Conservative,534936.4277767857,3710261.633228918
R1,78,11,11,Conservative,535066.3223243484,3710191.896755694
R1,7,1,7,Conservative,535167.1519343709,3710127.9770512166
R1,7,1,8,Conservative,535100.8502942338,3710048.2218968063
R1,7,1,9,Conservative,534898.0184968199,3710108.811554761
R1,7,1,10,Conservative,534942.8019266408,3710262.07929693
R1,7,1,11,Conservative,535064.2032398809,3710190.1972680455
R1,7,2,1,Conservative,535470.1459666686,3710570.641061685
R1,7,2,2,Conservative,535493.5202454237,3710763.5894665164
R1,7,2,3,Conservative,535270.0669347198,3710268.7705218378
R1,7,2,4,Conservative,535653.4240268745,3710623.7629037825
R1,7,2,5,Conservative,535783.0141471662,3710636.0860078055
R1,7,2,6,Conservative,535529.9454117639,3710298.908860865
R1,7,2,7,Conservative,535168.5734061764,3710126.713412395
R1,7,2,8,Optimal,535099.4288200107,3710049.4855455016
R1,7,2,9,Conservative,534894.4610706124,3710113.028094735
R1,7,2,10,Conservative,534942.7973230594,3710263.348109394
R1,7,2,11,Conservative,535068.4367880435,3710194.865056232
R1,7,3,1,Conservative,535465.9065484805,3710567.664842492
R1,7,3,2,Conservative,535508.3945144856,3710764.0672493055
R1,7,3,3,Conservative,535277.1417299907,3710271.3340935074
R1,7,3,4,Conservative,535648.4637789234,3710624.1674833843
R1,7,3,5,Conservative,535785.1392942249,3710636.0939050335
R1,7,3,6,Conservative,535530.6444565848,3710301.4491001847
R1,7,3,7,Conservative,535179.1641665353,3710136.479781991
R1,7,3,8,Conservative,535100.1387864131,3710049.065189822
R1,7,3,9,Conservative,534893.7327304892,3710118.523714156
R1,7,3,10,Conservative,534942.0827758203,3710265.037289082
R1,7,3,11,Conservative,535061.3634222677,3710191.878701621
R1,7,4,1,Conservative,535464.4773132981,3710571.043126941
R1,7,4,2,Conservative,535492.824344216,3710760.2033521687
R1,7,4,3,Conservative,535267.2394936146,3710267.0683945455
R1,7,4,4,Conservative,535648.476304603,3710620.7839805516
R1,7,4,5,Conservative,535782.3293387283,3710629.739307179
R1,7,4,6,Conservative,535525.7136915022,3710293.8179292376
R1,7,4,7,Conservative,535171.4070839421,3710126.7237600805
R1,7,4,8,Optimal,535098.7327250206,3710046.099464744
R1,7,4,9,Conservative,534895.8825083356,3710111.764415973
R1,7,4,10,Conservative,534939.9590828416,3710264.6066411017
R1,7,4,11,Conservative,535057.8121121123,3710194.403432229
R1,7,5,1,Conservative,535468.0192479963,3710571.056171881
R1,7,5,2,Conservative,535492.1112944259,3710761.469554855
R1,7,5,3,Conservative,535269.3569767938,3710269.1908650533
R1,7,5,4,Conservative,535649.8852425319,3710622.903914775
R1,7,5,5,Conservative,535782.318337573,3710632.6998723885
R1,7,5,6,Conservative,535531.3544237913,3710301.028776137
R1,7,5,7,Conservative,535187.651284374,3710140.3172741183
R1,7,5,8,Optimal,535098.0196760035,3710047.3656953
R1,7,5,9,Aggressive,534896.5924611284,3710111.3440453634
R1,7,5,10,Conservative,534941.378970089,3710263.765906399
R1,7,5,11,Conservative,535065.6062103465,3710194.0088637336
R1,7,6,1,Conservative,535465.9018754927,3710568.9336558417
R1,7,6,2,Conservative,535485.0353579895,3710759.3287578477
R1,7,6,3,Conservative,535270.0653858173,3710269.1934593967
R1,7,6,4,Conservative,535649.1799907746,3710622.055416564
R1,7,6,5,Conservative,535780.8921431757,3710635.2322352687
R1,7,6,6,Conservative,535527.8295521948,3710296.3633948104
R1,7,6,7,Conservative,535168.5795836555,3710125.0216625943
R1,7,6,8,Optimal,535098.7281012383,3710047.368276904
R1,7,6,9,Optimal,534895.8809759481,3710112.1873533595
R1,7,6,10,Conservative,534939.965220454,3710262.914891151
R1,7,6,11,Conservative,535064.1878416697,3710194.426642741
R1,7,7,1,Conservative,535464.4882165041,3710568.0825624582
R1,7,7,2,Conservative,535489.2793614299,3710761.03617333
R1,7,7,3,Conservative,535270.7737948399,3710269.1960537937
R1,7,7,4,Conservative,535651.3020090105,3710622.9091599374
R1,7,7,5,Optimal,535784.4450570652,3710632.284831569
R1,7,7,6,Conservative,535527.1211450105,3710296.360781489
R1,7,7,7,Conservative,535185.5306643827,3710139.040697282
R1,7,7,8,Optimal,535100.1418690606,3710048.2193150455
R1,7,7,9,Optimal,534895.8794435604,3710112.6102907457
R1,7,7,10,Conservative,534940.675164171,3710262.4945237725
R1,7,7,11,Conservative,535062.766393598,3710195.690296897
R1,7,8,1,Conservative,535465.904990818,3710568.0877802754
R1,7,8,2,Conservative,535492.8181084248,3710761.8951037964
R1,7,8,3,Conservative,535272.1937108795,3710268.3553676233
R1,7,8,4,Conservative,535650.5983231813,3710621.6377237663
R1,7,8,5,Optimal,535784.4403420024,3710633.553645235
R1,7,8,6,Conservative,535532.0643910602,3710300.6084521404
R1,7,8,7,Conservative,535172.8223782708,3710127.151871685
R1,7,8,8,Aggressive,535100.8487528791,3710048.6448341953
R1,7,8,9,Optimal,534898.007769458,3710111.772116457
R1,7,8,10,Conservative,534942.0873793103,3710263.7684766157
R1,7,8,11,Conservative,535063.4778874821,3710194.8470010567
R1,7,9,1,Conservative,535465.89564484,3710570.6254069763
R1,7,9,2,Conservative,535489.9861755846,3710761.4617220643
R1,7,9,3,Conservative,535270.0700325243,3710267.9246467208
R1,7,9,4,Conservative,535650.5998889842,3710621.214785913
R1,7,9,5,Optimal,535783.7335311191,3710633.1280749366
R1,7,9,6,Conservative,535530.652258399,3710299.334412026
R1,7,9,7,Conservative,535170.7017534274,3710125.8752981783
R1,7,9,8,Optimal,535096.6089902053,3710045.6687827003
R1,7,9,9,Optimal,534897.307011331,3710109.654862651
R1,7,9,10,Conservative,534942.0904483029,3710262.9226016393
R1,7,9,11,Conservative,535062.766393598,3710195.690296897
R1,7,10,1,Conservative,535466.6149356695,3710567.66745148
R1,7,10,2,Conservative,535489.2778026375,3710761.4591112374
R1,7,10,3,Conservative,535271.4822038639,3710269.198648241
R1,7,10,4,Conservative,535650.5920599682,3710623.3294751844
R1,7,10,5,Optimal,535784.4466287525,3710631.86189368
R1,7,10,6,Conservative,535531.3591049731,3710299.759963241
R1,7,10,7,Conservative,535170.7032978904,3710125.452360729
R1,7,10,8,Optimal,535100.1387864131,3710049.065189822
R1,7,10,9,Optimal,534898.7253849017,3710109.2370590772
R1,7,10,10,Conservative,534939.9667548568,3710262.4919536617
R1,7,10,11,Conservative,535064.1847620255,3710195.2725176825
R1,7,11,1,Conservative,535465.1950460301,3710568.508109122
R1,7,11,2,Conservative,535490.6961073864,3710761.041395035
R1,7,11,3,Conservative,535270.7706969723,3710270.0419289107
R1,7,11,4,Conservative,535651.3051406792,3710622.063284228
R1,7,11,5,Optimal,535785.1502962604,3710633.133339804
R1,7,11,6,Conservative,535529.2370047654,3710298.9062473862
R1,7,11,7,Conservative,535183.4100438325,3710137.7641209187
R1,7,11,8,Aggressive,535100.1357037652,3710049.9110646
R1,7,11,9,Optimal,534897.3054788819,3710110.0778000373
R1,7,11,10,Conservative,534939.2583455428,3710262.4893836034
R1,7,11,11,Conservative,535065.6031305782,3710194.854738677
R1,7,12,1,Conservative,535465.1888155024,3710570.199860257
R1,7,12,2,Conservative,535493.5077735796,3710766.9729697946
R1,7,12,3,Conservative,535283.5623451052,3710259.092260432
R1,7,12,4,Conservative,535648.4716074744,3710622.0527941114
R1,7,12,5,Optimal,535785.8539635815,3710634.4047859856
R1,7,12,6,Conservative,535510.1708347356,3710282.3411359284
R1,7,12,7,Conservative,535169.993333923,3710125.872711232
R1,7,12,8,Optimal,535097.3081683724,3710048.208988521
R1,7,12,9,Optimal,534897.3008815341,3710111.346612192
R1,7,12,10,Conservative,534942.0858448138,3710264.191414104
R1,7,12,11,Conservative,535064.1924611346,3710193.1578303305
R1,7,13,1,Conservative,535462.3552674978,3710570.189425036
R1,7,13,2,Conservative,535491.4091570199,3710759.775192246
R1,7,13,3,Conservative,535268.6454700908,3710270.0341458786
R1,7,13,4,Conservative,535649.8899398482,3710621.6351012117
R1,7,13,5,Optimal,535785.1534396976,3710632.2874640287
R1,7,13,6,Conservative,535529.2385650654,3710298.4833097565
R1,7,13,7,Conservative,535170.7048423532,3710125.0294232783
R1,7,13,8,Aggressive,535100.8456701692,3710049.4907089733
R1,7,13,9,Optimal,534896.59092871,3710111.7669827486
R1,7,13,10,Conservative,534941.3743666923,3710265.034718866
R1,7,13,11,Conservative,535062.0610587529,3710194.841842904
R1,7,14,1,Conservative,535465.1872578702,3710570.6227980405
R1,7,14,2,Conservative,535490.6976662407,3710760.618457128
R1,7,14,3,Conservative,535271.4883997218,3710267.506898006
R1,7,14,4,Conservative,535648.4731731841,3710621.6298562572
R1,7,14,5,Conservative,535783.7366744318,3710632.282199161
R1,7,14,6,Conservative,535531.352863397,3710301.4517137683
R1,7,14,7,Conservative,535169.2849144201,3710125.870124337
R1,7,14,8,Aggressive,535098.725018716,3710048.2141516786
R1,7,14,9,Optimal,534896.595525965,3710110.4981705924
R1,7,14,10,Conservative,534939.9682892594,3710262.0690161753
R1,7,14,11,Conservative,535062.766393598,3710195.690296897
R1,7,15,1,Conservative,535464.4726404932,3710572.3119402956
R1,7,15,2,Conservative,535490.6836365456,3710764.4248982966
R1,7,15,3,Conservative,535269.3631722784,3710267.4991148193
R1,7,15,4,Conservative,535651.297311506,3710624.177973503
R1,7,15,5,Aggressive,535785.8618223314,3710632.2900965405
R1,7,15,6,Conservative,535528.5285977672,3710298.90363396
R1,7,15,7,Conservative,535168.5795836555,3710125.0216625943
R1,7,15,8,Optimal,535098.7234774545,3710048.637089067
R1,7,15,9,Optimal,534897.3054788819,3710110.0778000373
R1,7,15,10,Conservative,534941.3805045543,3710263.342968912
R1,7,15,11,Conservative,535063.4794272729,3710194.424063586
R1,7,16,1,Conservative,535465.1810273395,3710572.3145491797
R1,7,16,2,Conservative,535489.2731262597,3710762.727924959
R1,7,16,3,Conservative,535268.6609584895,3710265.8047703006
R1,7,16,4,Conservative,535652.0103922506,3710622.911782596
R1,7,16,5,Optimal,535785.1581548523,3710631.018650363
R1,7,16,6,Conservative,535529.2338841651,3710299.752122648
R1,7,16,7,Conservative,535168.5764949162,3710125.8675374943
R1,7,16,8,Aggressive,535098.0135110827,3710049.0574448495
R1,7,16,9,Conservative,534896.6001232186,3710109.229358439
R1,7,16,10,Conservative,534940.6766986046,3710262.0715862857
R1,7,16,11,Conservative,535062.0641382101,3710193.995967964
R1,7,17,1,Conservative,535463.779829347,3710568.0799536277
R1,7,17,2,Conservative,535488.5663121691,3710762.3023762763
R1,7,17,3,Conservative,535269.3523301788,3710270.45967773
R1,7,17,4,Conservative,535649.8852425319,3710622.903914775
R1,7,17,5,Optimal,535783.0251485482,3710633.125442581
R1,7,17,6,Conservative,535530.6460169479,3710301.026162553
R1,7,17,7,Conservative,535171.4024504579,3710127.992572434
R1,7,17,8,Aggressive,535097.3097095713,3710047.786051133
R1,7,17,9,Optimal,534894.4641352636,3710112.1822199635
R1,7,17,10,Conservative,534939.9682892594,3710262.0690161753
R1,7,17,11,Conservative,535063.4794272729,3710194.424063586
R1,7,18,1,Conservative,535463.7673687884,3710571.463455895
R1,7,18,2,Conservative,535489.9814991134,3710762.730535786
R1,7,18,3,Conservative,535269.3476835623,3710271.728490409
R1,7,18,4,Conservative,535649.8883740763,3710622.058039066
R1,7,18,5,Optimal,535783.739817744,3710631.4363233848
R1,7,18,6,Conservative,535529.2385650654,3710298.4833097565
